data1,data2
A991940,504407
A909489,421957
A941224,453692
A950252,462720
A967972,480440
A979370,491838
A957477,469946
A935208,447678
A953182,465652
A972661,485131
A936976,449447
A915597,428069
A926147,438619
A934876,447348
A949712,462184
A982257,494729
A904770,417243
A917284,429757
A917919,430392
A920105,432578
A942169,454642
A943616,456089
A964692,477165
A977758,490231
A978434,490907
A980003,492476
A988704,501177
A906159,418633
A930085,442559
A948170,460644
A956881,469355
A967879,480353
A998327,510801
A905196,417671
A959699,472174
A962621,475096
A971348,483823
A915374,427850
A944342,456818
A960613,473089
A970470,482946
A975303,487779
A984073,496549
A997095,509571
A935331,447808
A941958,454435
A943552,456029
A956168,468645
A960273,472750
A912133,424611
A915431,427909
A958971,471449
A994848,507326
A928601,441080
A932085,444564
A957019,469498
A959298,471777
A984102,496581
A984254,496733
A918295,430775
A922555,435035
A930727,443207
A934114,446594
A958997,471477
A938079,450560
A945944,458425
A973445,485926
A979243,491724
A982789,495270
A984632,497113
A988081,500562
A989726,502207
A991662,504143
A972666,485148
A984427,496909
A919389,431872
A967305,479788
A994619,507102
A911078,423562
A921458,433942
A927306,439790
A955432,467916
A913577,426062
A927068,439554
A930296,442782
A956024,468510
A957281,469767
A987387,499873
A992934,505420
A910373,422860
A922777,435264
A926058,438545
A937674,450161
A971109,483596
A979938,492425
A988273,500760
A989935,502422
A990747,503234
A910262,422750
A956336,468824
A960780,473268
A972321,484809
A981112,493600
A991496,503984
A998457,510945
A954244,466733
A977027,489516
A993522,506011
A909124,421614
A926860,439350
A943464,455954
A960284,472774
A963646,476136
A978756,491246
A991642,504132
A937303,449794
A943884,456376
A974254,486746
A909311,421804
A922850,435343
A932368,444861
A979519,492012
A979920,492413
A996028,508521
A906629,419124
A907693,420188
A921494,433989
A921580,434075
A934705,447200
A961833,474328
A978526,491021
A981719,494214
A925030,437526
A927753,440249
A941221,453717
A958622,471118
A904722,417219
A940747,453244
A960322,472819
A961326,473823
A984328,496825
A919489,431987
A961121,473619
A980584,493082
A915565,428064
A923893,436392
A943508,456007
A965315,477814
A970464,482963
A997655,510155
A925991,438492
A952949,465450
A978678,491179
A982414,494915
A942741,455243
A973201,485703
A979531,492033
A985920,498422
A992843,505345
A992903,505405
A998576,511078
A906995,419498
A912749,425252
A927934,440437
A933342,445845
A939718,452221
A948839,461342
A964707,477210
A972706,485209
A974553,487056
A998533,511036
A913776,426280
A965062,477566
A969706,482210
A924625,437130
A976220,488725
A978145,490650
A980193,492698
A911557,424063
A908742,421249
A909784,422291
A913055,425562
A928541,441048
A932913,445420
A937387,449894
A942550,455057
A954816,467323
A965459,477966
A977464,489971
A984386,496893
A993301,505808
A905894,418402
A921952,434460
A930038,442546
A930041,442549
A932008,444516
A933341,445849
A938524,451032
A940397,452905
A945812,458320
A955632,468140
A964885,477393
A967181,479689
A970531,483039
A989018,501526
A995481,507989
A998891,511399
A922470,434979
A924704,437213
A967527,480036
A906250,418760
A927133,439643
A933547,446057
A976408,488918
A953889,466400
A984010,496521
A985112,497623
A992860,505371
A930117,442629
A930148,442660
A949708,462220
A955876,468388
A969565,482077
A989908,502420
A993313,505825
A950328,462841
A953287,465800
A960458,472971
A969667,482180
A976922,489435
A981440,493953
A991826,504339
A992039,504552
A914880,427395
A921789,434304
A924361,436876
A926279,438794
A935762,448277
A947178,459693
A962717,475232
A977012,489527
A981502,494017
A910449,422965
A915372,427888
A953400,465916
A957228,469744
A973601,486117
A907140,419657
A928994,441511
A943955,456472
A987645,500162
A988218,500735
A907022,419540
A936620,449138
A969743,482261
A993306,505824
A913704,426223
A934072,446591
A969869,482388
A971710,484229
A974063,486582
A978779,491298
A992200,504719
A908580,421100
A911052,423572
A948014,460534
A954197,466717
A961796,474316
A962026,474546
A973858,486378
A974404,486924
A975817,488337
A991797,504317
A995026,507546
A915292,427813
A915991,428512
A945863,458384
A950286,462807
A954706,467227
A956999,469520
A971773,484294
A982543,495064
A996042,508563
A998985,511506
A991716,504238
A938316,450839
A978034,490557
A980699,493223
A943931,456456
A915691,428217
A944564,457090
A948849,461375
A949406,461932
A962309,474835
A969271,481797
A925245,437772
A955135,467662
A957345,469872
A972764,485291
A987364,499891
A998640,511167
A907615,420143
A910147,422675
A916710,429238
A917127,429655
A934260,446788
A981910,494438
A912349,424878
A931736,444265
A941143,453672
A950404,462933
A985526,498055
A996559,509088
A912570,425100
A922002,434532
A923814,436344
A935401,447931
A948665,461195
A966997,479527
A924024,436555
A955422,467953
A972081,484612
A975743,488274
A978458,490989
A980718,493249
A985107,497638
A989111,501642
A995137,507668
A936068,448600
A969144,481676
A907005,419538
A918950,431483
A952018,464551
A961514,474047
A963808,476341
A984816,497349
A985804,498337
A907654,420188
A932298,444832
A947491,460025
A954741,467275
A913524,426059
A948017,460552
A965670,478205
A967846,480381
A977125,489660
A920127,432663
A955550,468086
A977867,490403
A983509,496045
A988994,501530
A910108,422645
A913545,426082
A914126,426663
A917483,430020
A923034,435571
A932429,444966
A976686,489223
A980289,492826
A991660,504197
A929104,441642
A963837,476375
A946164,458703
A963879,476418
A967037,479576
A977563,490102
A909328,421868
A931548,444088
A942079,454619
A953769,466309
A957768,470308
A997706,510246
A909171,421712
A934004,446545
A949255,461796
A908615,421157
A915002,427544
A916873,429415
A979781,492323
A910780,423323
A934954,447497
A991419,503962
A994028,506571
A936662,449206
A940332,452876
A964703,477247
A978988,491532
A948217,460762
A953495,466040
A954688,467233
A976990,489535
A982057,494602
A908616,421162
A911469,424015
A912154,424700
A914508,427054
A964356,476902
A967461,480007
A977212,489758
A908123,420670
A938936,451483
A958405,470952
A982428,494975
A994291,506838
A939218,451766
A940571,453119
A989314,501862
A954181,466730
A931962,444512
A940533,453083
A940615,453165
A964736,477286
A969598,482148
A978536,491086
A986705,499255
A912527,425078
A974121,486672
A993009,505560
A914718,427270
A957293,469845
A961959,474511
A973239,485791
A974998,487550
A998541,511093
A998828,511380
A927593,440146
A938066,450619
A942494,455047
A961363,473916
A980115,492668
A985685,498238
A986652,499205
A905783,418337
A925227,437781
A940897,453451
A962816,475370
A995829,508383
A950571,463126
A954023,466578
A917170,429726
A930867,443423
A937852,450408
A953610,466166
A982773,495329
A916562,429119
A923583,436140
A927741,440298
A956078,468635
A956885,469442
A959751,472308
A970440,482997
A916285,428843
A944051,456609
A949520,462079
A985350,497909
A989891,502450
A996675,509234
A932330,444890
A939078,451638
A942472,455032
A961377,473937
A922163,434724
A925358,437919
A930952,443513
A955415,467976
A920580,433142
A930016,442578
A937533,450095
A946622,459184
A949696,462258
A966283,478845
A969791,482353
A979165,491727
A911471,424034
A913937,426500
A917670,430233
A953456,466019
A965979,478542
A971930,484493
A981829,494392
A909934,422498
A919858,432422
A950456,463020
A961735,474299
A909697,422262
A933036,445601
A975770,488335
A979740,492305
A913273,425839
A936665,449232
A938366,450933
A947440,460007
A964059,476626
A987144,499711
A987330,499897
A916616,429184
A918218,430786
A927033,439601
A941761,454329
A949355,461923
A961761,474329
A970964,483532
A977703,490271
A985413,497981
A997519,510087
A908776,421345
A937488,450057
A940845,453414
A941059,453628
A951939,464508
A958519,471088
A937388,449958
A922620,435191
A935233,447804
A921642,434214
A931315,443887
A937159,449731
A943586,456158
A943989,456561
A954676,467249
A957307,469880
A964358,476931
A969095,481668
A970214,482787
A908120,420694
A916437,429011
A917476,430050
A940893,453467
A948054,460628
A949063,461637
A994011,506585
A913384,425959
A935089,447664
A944999,457574
A993229,505804
A915985,428561
A961381,473957
A979129,491705
A979863,492439
A980582,493158
A906550,419127
A910356,422933
A912141,424718
A913536,426113
A977115,489692
A905745,418324
A912426,425005
A927956,440535
A941787,454366
A958075,470654
A907478,420058
A915892,428472
A958704,471284
A995011,507591
A918442,431023
A944966,457547
A951083,463664
A970326,482907
A978110,490691
A990698,503279
A923101,435683
A937588,450170
A946284,458866
A965281,477863
A969031,481613
A979091,491673
A931703,444286
A943327,455910
A991814,504397
A996570,509153
A915728,428312
A922746,435330
A986588,499172
A995110,507694
A922742,435327
A938098,450683
A951944,464529
A952618,465203
A969049,481634
A978489,491074
A992839,505425
A993826,506412
A916828,429415
A978125,490712
A979581,492170
A911950,424540
A912701,425291
A929521,442111
A930053,442643
A931762,444352
A944479,457069
A954196,466786
A962215,474805
A962320,474910
A966669,479259
A982439,495029
A910276,422867
A913146,425737
A924758,437349
A951290,463881
A953623,466214
A961210,473801
A987044,499635
A988859,501450
A963384,475976
A978753,491345
A906241,418834
A912915,425508
A935275,447868
A986672,499265
A991953,504546
A914162,426756
A920921,433515
A958300,470894
A976729,489323
A953952,466548
A963661,476257
A964704,477300
A990985,503581
A914283,426880
A923194,435791
A926886,439483
A957851,470448
A968926,481523
A979252,491849
A996497,509094
A923119,435717
A927301,439899
A986986,499584
A912174,424773
A968505,481104
A980046,492645
A980684,493283
A982723,495322
A985592,498191
A992057,504656
A955095,467695
A959069,471669
A911397,423998
A919395,431996
A933148,445749
A955915,468516
A965939,478540
A987934,500535
A993328,505929
A907844,420446
A910764,423366
A933077,445679
A951549,464151
A975602,488204
A986796,499398
A928121,440724
A929519,442122
A933996,446599
A937506,450109
A963465,476068
A972287,484890
A992465,505068
A906858,419462
A923006,435610
A932971,445575
A946610,459214
A954510,467114
A992702,505306
A995641,508245
A925910,438515
A947303,459908
A953412,466017
A928378,440984
A933144,445750
A986040,498646
A928853,441460
A986198,498805
A992004,504611
A972452,485060
A983540,496148
A905785,418394
A921271,433880
A931377,443986
A934440,447049
A945247,457856
A946368,458977
A957204,469813
A959342,471951
A975532,488141
A912840,425450
A925064,437674
A942980,455590
A988570,501180
A994986,507596
A909585,422196
A925376,437987
A925500,438111
A965469,478080
A922968,435580
A984011,496623
A975368,487981
A978347,490960
A997893,510506
A954650,467264
A969317,481931
A923321,435936
A935791,448406
A969554,482170
A908153,420770
A926599,439216
A930512,443129
A939498,452115
A945719,458336
A951426,464043
A978016,490633
A981163,493780
A992157,504774
A928129,440747
A937321,449939
A957674,470292
A979084,491702
A911107,423726
A912892,425511
A913806,426425
A931191,443810
A955421,468040
A965649,478268
A976693,489312
A994327,506946
A914225,426845
A931224,443844
A944795,457415
A944993,457613
A949404,462024
A951139,463759
A954696,467316
A994321,506941
A905934,418555
A906804,419425
A938684,451305
A949636,462257
A953333,465954
A973112,485733
A982696,495317
A986233,498854
A920169,432791
A933608,446230
A946889,459511
A964345,476967
A997155,509777
A950923,463546
A963981,476604
A966171,478794
A985058,497681
A907340,419964
A909205,421830
A964428,477053
A975839,488464
A957216,469842
A964379,477005
A967580,480206
A922027,434654
A926129,438756
A930248,442875
A961757,474384
A974739,487366
A980750,493377
A983707,496334
A991067,503694
A905589,418217
A905643,418271
A907721,420349
A913526,426154
A943534,456162
A950220,462848
A966582,479210
A985156,497784
A988898,501526
A992706,505334
A917013,429642
A948726,461355
A961095,473724
A964271,476900
A981467,494096
A937098,449728
A957908,470538
A925839,438470
A932275,444906
A962060,474691
A962432,475063
A984784,497415
A912587,425219
A945985,458617
A947213,459845
A961223,473855
A967579,480211
A983714,496346
A921371,434004
A976457,489090
A990035,502668
A927726,440360
A960900,473534
A972071,484705
A982849,495483
A985129,497763
A919631,432266
A944748,457383
A972873,485508
A976896,489531
A993386,506021
A973062,485698
A987640,500276
A994754,507390
A927384,440021
A936226,448863
A946837,459474
A988730,501367
A932232,444870
